elapsed_sec;best_cost;iter
40.122;2006480.00;0
41.331;2004385.00;5
42.459;2004385.00;11
43.604;2004385.00;17
44.832;2001952.00;23
45.915;2001013.00;28
46.940;2000460.00;34
48.053;2000460.00;39
49.269;1997726.00;44
50.285;1997726.00;50
51.482;1997726.00;54
52.611;1997726.00;59
53.841;1997726.00;64
54.946;1997726.00;70
55.980;1997212.00;75
57.135;1997212.00;81
58.267;1997212.00;86
59.419;1997212.00;92
60.555;1997212.00;97
61.579;1997212.00;102
62.832;1997212.00;108
63.941;1994477.00;114
64.953;1994477.00;119
66.177;1994477.00;124
67.395;1992702.00;129
68.556;1992702.00;134
69.607;1992702.00;138
70.802;1992702.00;144
71.932;1992702.00;149
73.001;1992702.00;153
74.046;1992702.00;158
75.208;1990031.00;163
76.477;1990031.00;168
77.492;1990031.00;172
78.601;1990031.00;177
79.869;1990031.00;183
80.902;1990031.00;187
82.056;1990031.00;192
83.089;1990031.00;196
84.337;1990031.00;202
85.401;1987281.00;207
86.585;1987281.00;212
87.658;1987281.00;217
88.713;1987281.00;221
89.785;1987281.00;225
90.981;1987281.00;230
92.137;1987281.00;235
93.245;1987281.00;240
94.441;1987281.00;245
95.580;1987281.00;250
96.610;1987281.00;255
97.663;1987281.00;260
98.745;1987281.00;265
99.915;1987281.00;270
100.927;1987281.00;274
101.994;1987281.00;278
103.196;1987281.00;283
104.438;1987281.00;288
105.762;1987281.00;294
106.792;1987281.00;299
107.805;1987281.00;303
108.991;1987281.00;308
110.025;1987281.00;312
111.356;1987281.00;318
112.539;1987281.00;324
113.820;1987281.00;329
114.874;1987281.00;334
115.991;1987281.00;338
117.225;1987281.00;344
118.255;1987281.00;348
119.534;1987281.00;354
120.815;1987281.00;359
121.935;1987281.00;364
123.210;1987281.00;370
124.372;1987281.00;375
125.582;1987281.00;380
126.669;1987281.00;386
127.820;1987281.00;391
129.021;1987281.00;396
130.323;1987281.00;401
131.324;1987281.00;405
132.414;1987281.00;410
133.424;1987281.00;415
134.714;1987281.00;420
135.968;1987281.00;426
137.143;1987281.00;430
138.362;1987281.00;435
139.426;1987281.00;440
140.494;1987281.00;444
141.515;1987281.00;449
142.621;1987281.00;454
143.766;1987281.00;458
144.791;1987219.00;462
145.811;1987219.00;466
146.857;1987219.00;471
147.952;1987219.00;476
148.973;1987219.00;481
150.140;1987219.00;487
151.345;1987219.00;492
152.528;1987219.00;497
153.659;1987219.00;502
154.927;1987219.00;507
156.000;1986864.00;511
157.088;1986864.00;516
158.161;1986864.00;520
159.232;1986864.00;525
160.360;1986864.00;531
161.430;1986864.00;536
162.458;1986864.00;540
163.469;1986844.00;545
164.479;1986844.00;550
165.777;1986844.00;556
167.030;1986844.00;561
168.173;1986844.00;566
169.351;1986844.00;571
170.557;1986844.00;576
171.583;1986726.00;581
172.759;1986726.00;586
173.859;1986726.00;591
174.954;1986726.00;596
176.075;1986726.00;600
177.195;1986434.00;605
178.352;1986434.00;610
179.429;1986434.00;614
180.464;1986434.00;618
181.505;1986434.00;622
182.636;1986434.00;627
183.773;1986434.00;632
184.902;1986434.00;638
186.088;1986434.00;643
187.155;1986434.00;648
188.279;1986434.00;653
189.407;1986434.00;659
190.585;1986434.00;665
191.665;1986434.00;670
192.726;1986434.00;675
193.736;1986434.00;680
194.975;1986434.00;685
196.086;1986434.00;690
197.262;1986237.00;696
198.423;1986237.00;702
199.616;1986099.00;707
200.749;1986099.00;713
201.899;1986099.00;718
203.043;1986099.00;723
204.138;1986099.00;728
205.252;1986099.00;732
206.378;1986099.00;736
207.610;1986099.00;742
208.780;1986099.00;747
210.039;1986099.00;753
211.273;1986099.00;759
212.326;1986099.00;764
213.494;1986099.00;769
214.637;1986095.00;774
215.720;1986095.00;778
216.753;1986095.00;782
217.904;1986095.00;787
218.908;1986095.00;791
219.960;1985582.00;796
221.158;1985582.00;802
222.243;1985582.00;808
223.280;1985582.00;813
224.304;1985582.00;817
225.360;1985582.00;822
226.420;1985582.00;827
227.558;1985582.00;832
228.780;1985582.00;837
229.904;1985582.00;843
231.171;1985582.00;849
232.374;1985582.00;854
233.541;1985582.00;859
234.555;1985582.00;863
235.624;1985582.00;868
236.708;1985582.00;873
237.977;1985582.00;878
239.017;1985582.00;883
240.117;1985582.00;888
241.187;1985582.00;892
242.370;1985582.00;897
243.505;1985582.00;902
244.704;1985582.00;907
245.830;1985582.00;912
247.036;1985582.00;916
248.206;1985582.00;921
249.370;1985582.00;926
250.402;1985582.00;930
251.545;1985582.00;935
252.725;1985582.00;940
253.893;1985582.00;946
254.945;1985582.00;952
255.993;1985582.00;956
257.184;1985582.00;961
258.334;1985582.00;967
259.458;1985582.00;973
260.729;1985582.00;979
261.850;1985582.00;984
262.982;1985582.00;989
264.075;1985582.00;993
265.213;1985582.00;998
266.310;1985582.00;1003
267.402;1985582.00;1008
268.614;1985582.00;1013
269.861;1985582.00;1018
271.106;1985582.00;1023
272.337;1985582.00;1028
273.343;1985582.00;1032
274.588;1985582.00;1038
275.749;1985582.00;1043
276.962;1985582.00;1048
278.038;1985582.00;1053
279.305;1985582.00;1058
280.414;1985582.00;1063
281.721;1985582.00;1069
282.896;1985582.00;1075
284.056;1985582.00;1080
285.098;1985582.00;1085
286.235;1985582.00;1090
287.284;1985582.00;1095
288.298;1985582.00;1100
289.503;1985582.00;1106
290.526;1985582.00;1111
291.585;1985582.00;1116
292.691;1985582.00;1122
293.708;1985313.00;1127
294.887;1985313.00;1132
296.033;1985313.00;1137
297.204;1985313.00;1143
298.355;1985313.00;1149
299.448;1985313.00;1154
300.522;1985313.00;1159
301.703;1985313.00;1165
302.943;1985313.00;1171
303.990;1985313.00;1177
305.104;1985313.00;1182
306.219;1985313.00;1187
307.238;1985313.00;1192
308.324;1985313.00;1197
309.533;1985313.00;1202
310.678;1985313.00;1207
