instance;seed;mode;bestCost;totalIter;totalTimeSec;lsCallCount;lsTotalMs;riMovesApplied;gpuKernelCalls;gpuPairsEvaluated;gpuMovesApplied;gpuSwapStarMs;ompKernelCalls;ompPairsEvaluated;ompMovesApplied;ompSwapStarMs;cpuPairsEvaluated;cpuMovesApplied;cpuSwapStarMs;offspringRounds;offspringGenerated;offspringMs;migrationsSent;migrationsReceived;hwSamples;avgCpuUtil;avgGpuCoreUtil;avgGpuMemUtil
C:\Users\sirks\dev\parallel-HGS-CVRP\Instances\CVRP\XL-n5406-k783.vrp;1;island8+star+fixed+gpu+offspring16t8;1055459.00;215;601.221;4337;2649646;6033412;60591;174684034;950007;519202;0;0;0;0;0;0;0;215;3440;541248;77;70;1106;11.0;24.1;3.2
