elapsed_sec;best_cost;iter
45.690;1061755.00;0
46.711;1061145.00;1
47.976;1060945.00;3
49.489;1060701.00;5
50.889;1060701.00;6
52.829;1060514.00;7
55.201;1060514.00;8
57.631;1060514.00;9
60.456;1060514.00;10
62.744;1060514.00;11
65.323;1060514.00;12
67.819;1060514.00;13
69.893;1060458.00;14
72.804;1060184.00;15
75.061;1060184.00;16
77.933;1059603.00;17
80.301;1059603.00;18
83.314;1059603.00;19
86.357;1059603.00;20
88.885;1059603.00;21
91.379;1059603.00;22
94.082;1059603.00;23
96.519;1059603.00;24
99.079;1059603.00;25
101.443;1059603.00;26
104.363;1059603.00;27
106.547;1059603.00;28
109.200;1059603.00;29
111.469;1059603.00;30
114.751;1059603.00;31
116.709;1059603.00;32
119.348;1059603.00;33
121.925;1059603.00;34
124.581;1059603.00;35
127.318;1059603.00;36
130.130;1059427.00;37
133.040;1059427.00;38
135.870;1059427.00;39
138.291;1059427.00;40
141.190;1059427.00;41
143.391;1059427.00;42
146.079;1059427.00;43
148.362;1059427.00;44
151.576;1059427.00;45
154.118;1059427.00;46
156.589;1059427.00;47
159.868;1059427.00;48
162.873;1059427.00;49
165.467;1059427.00;50
167.534;1059427.00;51
170.203;1059427.00;52
172.735;1059427.00;53
174.798;1059427.00;54
177.450;1059427.00;55
179.472;1059398.00;56
181.615;1059049.00;57
184.581;1059049.00;58
187.173;1059049.00;59
189.835;1059049.00;60
192.231;1059049.00;61
194.711;1059049.00;62
197.217;1059049.00;63
199.643;1059049.00;64
202.568;1059049.00;65
205.450;1059049.00;66
208.709;1059049.00;67
211.331;1059049.00;68
213.698;1059049.00;69
215.811;1058129.00;70
217.830;1058129.00;71
220.643;1058129.00;72
223.121;1058129.00;73
225.117;1058129.00;74
227.813;1058129.00;75
230.482;1058129.00;76
232.937;1058129.00;77
235.793;1058129.00;78
238.335;1058129.00;79
240.743;1058129.00;80
243.559;1058129.00;81
245.751;1058129.00;82
248.270;1058129.00;83
251.061;1058129.00;84
253.255;1058129.00;85
256.032;1058129.00;86
258.639;1058129.00;87
261.045;1058129.00;88
262.712;1058129.00;89
265.570;1058129.00;90
268.610;1058129.00;91
271.131;1058129.00;92
273.274;1058129.00;93
275.856;1058129.00;94
278.515;1058129.00;95
280.819;1058129.00;96
282.549;1058129.00;97
285.465;1058129.00;98
287.758;1058129.00;99
290.414;1058129.00;100
292.816;1058129.00;101
295.469;1058129.00;102
297.770;1058129.00;103
299.940;1058129.00;104
302.128;1058129.00;105
305.046;1058129.00;106
307.641;1058129.00;107
310.238;1058129.00;108
312.648;1058129.00;109
315.196;1058129.00;110
317.861;1058129.00;111
319.635;1058129.00;112
322.673;1058129.00;113
325.000;1058129.00;114
327.382;1058129.00;115
330.317;1058129.00;116
332.909;1058129.00;117
335.431;1058129.00;118
337.980;1058129.00;119
340.344;1058129.00;120
342.808;1058129.00;121
345.391;1058129.00;122
347.854;1057913.00;123
350.296;1057680.00;124
352.796;1057680.00;125
355.006;1057680.00;126
357.008;1057680.00;127
359.758;1057680.00;128
361.854;1057511.00;129
364.072;1057511.00;130
366.480;1057511.00;131
369.354;1057511.00;132
371.672;1057511.00;133
374.383;1057511.00;134
375.942;1057511.00;135
379.085;1057511.00;136
382.100;1057511.00;137
384.431;1057511.00;138
386.887;1057511.00;139
389.807;1057511.00;140
391.966;1057511.00;141
394.412;1057511.00;142
396.155;1057511.00;143
398.475;1057511.00;144
401.062;1057511.00;145
403.505;1057511.00;146
405.893;1057511.00;147
408.699;1057511.00;148
410.968;1057511.00;149
413.455;1057511.00;150
415.237;1057511.00;151
417.520;1057511.00;152
419.730;1057285.00;153
423.027;1057285.00;154
425.600;1057285.00;155
427.786;1057285.00;156
429.996;1057285.00;157
432.890;1057285.00;158
435.789;1057285.00;159
438.753;1057285.00;160
441.495;1057285.00;161
444.077;1057285.00;162
446.362;1057285.00;163
448.924;1057285.00;164
451.533;1057285.00;165
454.104;1057285.00;166
456.247;1057285.00;167
457.966;1057285.00;168
460.075;1057285.00;169
462.723;1057285.00;170
464.879;1057285.00;171
467.624;1057285.00;172
470.285;1057285.00;173
472.819;1057285.00;174
475.148;1057285.00;175
477.952;1057285.00;176
480.504;1057285.00;177
482.901;1057285.00;178
485.366;1057285.00;179
487.915;1057285.00;180
489.957;1057285.00;181
491.267;1057285.00;182
493.825;1057285.00;183
496.240;1057285.00;184
498.840;1057285.00;185
501.364;1057285.00;186
503.710;1057285.00;187
506.354;1057285.00;188
509.186;1057285.00;189
511.769;1057285.00;190
514.230;1057285.00;191
516.530;1057285.00;192
518.700;1057285.00;193
520.993;1057285.00;194
523.655;1057285.00;195
526.759;1057285.00;196
529.406;1057203.00;197
531.867;1057203.00;198
534.701;1057203.00;199
537.421;1057203.00;200
539.763;1057203.00;201
542.010;1057203.00;202
543.623;1057203.00;203
546.746;1057203.00;204
549.082;1057203.00;205
552.195;1057203.00;206
554.584;1057203.00;207
557.212;1057203.00;208
559.935;1057203.00;209
562.254;1057203.00;210
565.039;1057203.00;211
567.425;1057203.00;212
570.426;1057203.00;213
573.150;1057203.00;214
575.637;1057203.00;215
578.755;1057203.00;216
581.200;1057203.00;217
583.949;1057203.00;218
586.404;1057203.00;219
589.033;1057203.00;220
590.772;1057203.00;221
590.772;1057203.00;222
