elapsed_sec;best_cost;iter
27.145;2012104.00;0
28.248;2011130.00;8
29.333;2010147.00;16
30.448;2010147.00;24
31.528;2008657.00;32
32.540;2004501.00;39
33.567;2003697.00;46
34.698;2003697.00;54
35.730;2000650.00;61
36.794;2000650.00;68
37.843;2000650.00;76
38.918;2000650.00;83
40.063;2000650.00;91
41.119;2000324.00;98
42.168;2000324.00;106
43.232;2000324.00;113
44.356;2000324.00;121
45.523;1996301.00;128
46.571;1996301.00;135
47.657;1996301.00;143
48.762;1996301.00;152
49.822;1995310.00;160
50.919;1995310.00;168
51.953;1994756.00;175
52.980;1994244.00;182
53.997;1994244.00;188
55.112;1994244.00;195
56.200;1994244.00;203
57.236;1993384.00;210
58.368;1993384.00;218
59.438;1993384.00;224
60.515;1993384.00;231
61.579;1990917.00;238
62.668;1990917.00;245
63.719;1990917.00;252
64.772;1990917.00;260
65.943;1990917.00;268
67.097;1990917.00;275
68.249;1990917.00;282
69.348;1989969.00;290
70.479;1989969.00;297
71.628;1989969.00;305
72.729;1989969.00;312
73.743;1989969.00;319
74.860;1989969.00;327
75.979;1989969.00;335
76.980;1989969.00;341
78.187;1989969.00;349
79.284;1989969.00;357
80.288;1989076.00;363
81.342;1989076.00;371
82.364;1989076.00;377
83.440;1989076.00;384
84.537;1989076.00;391
85.573;1989076.00;398
86.689;1989076.00;406
87.776;1988542.00;413
88.867;1988542.00;420
90.031;1988542.00;428
91.165;1988542.00;435
92.176;1988542.00;442
93.213;1988542.00;449
94.258;1988542.00;457
95.266;1988542.00;463
96.378;1988542.00;470
97.548;1987960.00;478
98.610;1987960.00;486
99.662;1987960.00;493
100.720;1987960.00;501
101.822;1987960.00;509
102.847;1987757.00;516
103.900;1987757.00;523
104.938;1987757.00;530
105.988;1987757.00;538
107.096;1987757.00;546
108.121;1987159.00;552
109.235;1987159.00;560
110.424;1986918.00;567
111.605;1986918.00;575
112.693;1986918.00;583
113.710;1986918.00;590
114.771;1986918.00;597
115.938;1986918.00;605
117.069;1986918.00;612
118.074;1986918.00;619
119.122;1986918.00;625
120.168;1986918.00;632
121.266;1986918.00;640
122.315;1986918.00;647
123.368;1986918.00;654
124.477;1986918.00;661
125.604;1986918.00;669
126.725;1986918.00;677
127.794;1986918.00;685
128.902;1986918.00;693
129.923;1986918.00;701
130.930;1986918.00;707
132.110;1986918.00;715
133.124;1986851.00;722
134.272;1986851.00;729
135.412;1986582.00;736
136.535;1986582.00;744
137.661;1986582.00;751
138.717;1985978.00;758
139.733;1985978.00;765
140.789;1985978.00;772
141.866;1985978.00;779
142.989;1985978.00;786
144.134;1985978.00;794
145.289;1985978.00;802
146.318;1985978.00;810
147.319;1985978.00;816
148.355;1985978.00;823
149.413;1985978.00;830
150.468;1985978.00;838
151.576;1985978.00;846
152.692;1985714.00;853
153.741;1985714.00;861
154.832;1985714.00;868
155.992;1985714.00;875
157.007;1985714.00;882
158.031;1984802.00;889
159.087;1984802.00;895
160.242;1984802.00;902
161.279;1984802.00;909
162.336;1984802.00;916
163.437;1984802.00;924
164.464;1984802.00;931
165.503;1984802.00;938
166.578;1984802.00;946
167.641;1984802.00;954
168.727;1984802.00;961
169.815;1984802.00;969
170.874;1984802.00;977
172.033;1984802.00;984
173.132;1984802.00;992
174.267;1984802.00;999
175.372;1984802.00;1006
176.503;1984802.00;1013
177.552;1984802.00;1020
178.669;1984802.00;1027
179.726;1984802.00;1034
180.749;1984802.00;1041
181.862;1984802.00;1048
182.870;1984802.00;1055
183.889;1984802.00;1061
185.042;1984802.00;1069
186.113;1984802.00;1076
187.122;1984802.00;1083
188.220;1984802.00;1090
189.337;1984802.00;1097
190.484;1984802.00;1104
191.531;1984802.00;1111
192.550;1984802.00;1118
193.639;1984802.00;1126
194.700;1984802.00;1134
195.708;1984802.00;1140
196.887;1984802.00;1147
197.913;1984802.00;1155
198.940;1984802.00;1162
200.091;1984802.00;1169
201.159;1984802.00;1176
202.293;1984802.00;1184
203.461;1984802.00;1191
204.501;1984802.00;1198
205.631;1984802.00;1206
206.726;1984802.00;1214
207.845;1984802.00;1222
208.937;1984802.00;1228
209.949;1984802.00;1235
211.059;1984802.00;1243
212.075;1984802.00;1249
213.173;1984802.00;1257
214.251;1984802.00;1264
215.294;1984802.00;1270
216.508;1984802.00;1277
217.614;1984802.00;1285
218.713;1984802.00;1293
219.802;1984802.00;1300
220.807;1984802.00;1307
221.876;1984802.00;1314
222.924;1984802.00;1321
223.981;1984802.00;1329
225.094;1984802.00;1336
226.203;1984802.00;1344
227.210;1984802.00;1352
228.392;1984802.00;1359
229.454;1984802.00;1366
230.504;1984802.00;1374
231.587;1984802.00;1381
232.639;1984802.00;1389
233.777;1984802.00;1397
234.807;1984802.00;1404
235.878;1984802.00;1411
236.926;1984802.00;1418
238.021;1984802.00;1425
239.025;1984802.00;1432
240.122;1984652.00;1440
241.257;1984652.00;1448
242.328;1984652.00;1455
243.473;1984652.00;1463
244.518;1984652.00;1471
245.639;1984652.00;1479
246.677;1984652.00;1486
247.732;1984652.00;1492
248.747;1984652.00;1499
249.820;1984652.00;1506
250.820;1984652.00;1514
251.961;1984652.00;1521
253.188;1984652.00;1528
254.334;1984652.00;1535
255.450;1984652.00;1542
256.560;1983553.00;1549
257.657;1983553.00;1555
258.787;1983553.00;1563
259.803;1983553.00;1569
260.879;1983553.00;1576
261.986;1983553.00;1583
263.124;1983553.00;1590
264.147;1983553.00;1598
265.212;1983553.00;1605
266.219;1983553.00;1611
267.372;1983553.00;1618
268.485;1983553.00;1625
269.486;1983553.00;1633
270.612;1983553.00;1640
271.623;1983553.00;1649
272.712;1983553.00;1658
273.800;1983553.00;1667
274.829;1983553.00;1673
275.981;1983553.00;1680
277.119;1983553.00;1688
278.163;1983553.00;1694
279.244;1983553.00;1701
280.287;1983553.00;1708
281.426;1983553.00;1716
282.458;1983553.00;1722
283.481;1983553.00;1728
284.653;1983553.00;1735
285.718;1983553.00;1742
286.839;1983553.00;1750
288.080;1983553.00;1757
289.224;1983553.00;1763
290.327;1983553.00;1771
291.449;1983553.00;1780
292.528;1983553.00;1787
293.547;1983553.00;1793
294.668;1983553.00;1800
295.750;1983553.00;1807
296.794;1983553.00;1813
297.870;1983553.00;1820
298.894;1983553.00;1828
299.921;1983553.00;1835
301.047;1983553.00;1842
302.128;1983553.00;1850
303.129;1983553.00;1857
304.173;1983553.00;1864
305.293;1983553.00;1872
306.345;1983553.00;1879
307.422;1983553.00;1886
308.457;1983553.00;1893
309.602;1983553.00;1901
310.644;1983553.00;1907
311.717;1983553.00;1915
312.865;1983553.00;1923
313.897;1983553.00;1930
315.000;1983553.00;1937
316.139;1983553.00;1944
317.188;1983553.00;1951
318.227;1983553.00;1957
319.272;1983553.00;1964
320.443;1983553.00;1972
321.500;1983553.00;1980
322.624;1983553.00;1987
323.723;1983553.00;1994
324.737;1983553.00;2001
325.810;1983553.00;2008
326.878;1983553.00;2016
328.042;1983553.00;2024
329.071;1983553.00;2031
330.196;1983553.00;2038
331.242;1983332.00;2045
332.283;1983332.00;2052
333.334;1983332.00;2059
334.489;1983332.00;2067
335.554;1983332.00;2075
336.601;1983332.00;2083
337.654;1983332.00;2090
338.726;1983332.00;2097
339.756;1983332.00;2104
340.838;1983332.00;2111
341.898;1983332.00;2119
343.003;1983332.00;2127
344.081;1983332.00;2135
345.208;1983332.00;2142
346.303;1983332.00;2151
347.425;1983332.00;2158
348.495;1983332.00;2166
349.596;1983332.00;2173
350.772;1983332.00;2181
351.870;1983332.00;2187
352.984;1983332.00;2195
354.077;1983332.00;2202
355.186;1983332.00;2209
356.229;1983332.00;2216
357.347;1983332.00;2223
358.451;1983332.00;2229
359.501;1983332.00;2236
360.508;1983332.00;2243
361.510;1983332.00;2249
362.575;1983332.00;2255
363.756;1983332.00;2262
364.783;1983332.00;2269
365.889;1983332.00;2276
366.915;1983332.00;2283
368.106;1983332.00;2291
369.186;1983332.00;2299
370.282;1983332.00;2306
371.358;1983332.00;2312
372.456;1983332.00;2320
373.629;1983332.00;2327
374.671;1983332.00;2334
375.719;1983332.00;2342
376.727;1983332.00;2349
377.744;1983332.00;2357
378.772;1983332.00;2364
379.841;1983332.00;2371
380.867;1983332.00;2378
382.011;1983332.00;2385
383.047;1983332.00;2392
384.153;1983332.00;2399
385.194;1983332.00;2407
386.268;1983332.00;2415
387.346;1983332.00;2421
388.349;1983332.00;2428
389.430;1983332.00;2435
390.520;1983332.00;2442
391.637;1983332.00;2449
392.720;1983332.00;2456
393.814;1983332.00;2463
394.906;1983332.00;2470
395.985;1983332.00;2478
397.049;1983332.00;2486
398.232;1983332.00;2493
399.261;1983332.00;2500
400.289;1983332.00;2507
401.363;1983332.00;2514
402.503;1983332.00;2523
403.538;1983332.00;2529
404.663;1983332.00;2536
405.827;1983332.00;2544
406.900;1983332.00;2551
407.942;1983332.00;2557
408.964;1983332.00;2565
410.029;1983332.00;2572
411.043;1983332.00;2579
412.149;1983233.00;2587
413.243;1983233.00;2595
414.398;1983233.00;2603
415.503;1983233.00;2611
416.661;1983233.00;2619
417.702;1983233.00;2627
418.767;1983233.00;2634
419.843;1983233.00;2641
420.956;1983233.00;2648
422.057;1983233.00;2655
423.066;1983233.00;2663
424.194;1983233.00;2670
425.362;1983233.00;2678
426.457;1983233.00;2686
427.525;1983233.00;2693
428.535;1983233.00;2700
429.613;1983233.00;2707
430.692;1983233.00;2714
431.870;1983233.00;2722
433.050;1983233.00;2731
434.135;1983233.00;2738
435.229;1983233.00;2745
436.264;1983233.00;2753
437.359;1983233.00;2760
438.377;1983233.00;2766
439.391;1983233.00;2772
440.472;1983233.00;2780
441.529;1983233.00;2787
442.634;1983233.00;2794
443.704;1983233.00;2802
444.838;1983233.00;2809
445.987;1983233.00;2817
447.087;1983233.00;2825
448.210;1983233.00;2833
449.326;1983233.00;2841
450.431;1983233.00;2849
451.568;1983233.00;2856
452.672;1983233.00;2863
453.779;1983233.00;2870
454.803;1983233.00;2877
455.946;1983233.00;2885
457.124;1983233.00;2893
458.283;1983233.00;2902
459.378;1983233.00;2910
460.487;1983233.00;2918
461.652;1983233.00;2925
462.788;1983233.00;2932
463.956;1983233.00;2940
465.032;1983233.00;2948
466.070;1983233.00;2955
467.132;1983233.00;2962
468.206;1983233.00;2968
469.240;1983233.00;2975
470.258;1983233.00;2982
471.318;1983233.00;2990
472.475;1983233.00;2997
473.512;1983233.00;3004
474.574;1983233.00;3012
475.662;1983233.00;3020
476.706;1983233.00;3027
477.750;1983233.00;3034
478.830;1983233.00;3041
