instance;seed;mode;bestCost;totalIter;totalTimeSec;lsCallCount;lsTotalMs;riMovesApplied;gpuKernelCalls;gpuPairsEvaluated;gpuMovesApplied;gpuSwapStarMs;ompKernelCalls;ompPairsEvaluated;ompMovesApplied;ompSwapStarMs;cpuPairsEvaluated;cpuMovesApplied;cpuSwapStarMs;offspringRounds;offspringGenerated;offspringMs;migrationsSent;migrationsReceived;hwSamples;avgCpuUtil;avgGpuCoreUtil;avgGpuMemUtil
C:\Users\sirks\dev\parallel-HGS-CVRP\Instances\CVRP\XL-n10001-k1570.vrp;1;single+offspring16t8;2362818.00;179;601.079;4132;3176661;9625511;0;0;0;0;0;0;0;0;602676705;6155390;1805979;179;2864;439330;0;0;1165;46.7;0.0;15.4
