elapsed_sec;best_cost;iter
20.229;1061403.00;0
21.254;1060850.00;2
22.408;1060454.00;5
23.556;1060007.00;8
24.762;1060007.00;11
25.996;1060007.00;14
27.254;1060007.00;17
28.496;1060007.00;20
29.709;1059920.00;23
31.040;1059920.00;26
32.274;1059920.00;29
33.495;1059617.00;32
34.809;1059617.00;35
36.056;1059617.00;38
37.247;1059617.00;41
38.589;1059617.00;44
39.853;1059112.00;47
41.196;1059112.00;50
42.324;1059112.00;53
43.623;1059112.00;56
44.926;1059112.00;59
46.215;1059112.00;62
47.416;1059112.00;65
48.747;1059112.00;68
50.009;1059112.00;71
51.224;1059112.00;74
52.472;1058892.00;77
53.813;1058892.00;80
55.062;1058892.00;83
56.233;1058892.00;86
57.530;1058892.00;89
58.816;1058892.00;92
60.012;1058892.00;95
61.277;1058778.00;98
62.538;1058778.00;101
63.890;1058778.00;104
65.057;1058778.00;107
66.278;1058754.00;110
67.575;1058754.00;113
68.786;1058754.00;116
70.171;1058495.00;119
71.353;1058404.00;122
72.592;1058402.00;125
73.815;1058174.00;128
75.146;1058174.00;131
76.521;1058174.00;134
77.882;1058174.00;137
79.215;1058104.00;140
80.518;1058104.00;143
81.691;1058104.00;146
82.899;1058104.00;149
84.201;1058104.00;152
85.371;1058104.00;155
86.638;1058104.00;158
87.901;1057797.00;161
89.144;1057560.00;164
90.285;1057546.00;167
91.397;1057546.00;170
92.662;1057546.00;173
93.801;1057546.00;176
95.146;1057416.00;179
96.397;1057305.00;182
97.659;1057305.00;185
98.872;1057305.00;188
100.048;1057305.00;191
101.327;1057305.00;194
102.688;1057171.00;197
103.996;1057171.00;200
105.336;1057171.00;203
106.633;1057171.00;206
107.951;1057171.00;209
109.318;1057171.00;212
110.623;1057052.00;215
111.853;1057052.00;218
113.064;1057052.00;221
114.336;1057052.00;224
115.561;1056923.00;227
117.018;1056923.00;230
118.307;1056712.00;233
119.626;1056712.00;236
121.033;1056712.00;239
122.341;1056712.00;242
123.629;1056712.00;245
124.935;1056712.00;248
126.184;1056712.00;251
127.438;1056712.00;254
128.580;1056712.00;257
129.911;1056712.00;260
131.125;1056712.00;263
132.476;1056712.00;266
133.699;1056712.00;269
135.044;1056712.00;272
136.212;1056712.00;275
137.461;1056712.00;278
138.871;1056712.00;281
140.203;1056565.00;284
141.490;1056565.00;287
142.740;1056565.00;290
144.056;1056565.00;293
145.459;1056565.00;296
146.860;1056565.00;299
148.150;1056565.00;302
149.161;1056565.00;304
150.398;1056179.00;307
151.622;1056179.00;310
152.841;1056179.00;313
154.155;1056179.00;316
155.552;1056179.00;319
156.991;1056179.00;322
158.352;1056179.00;325
159.595;1056179.00;328
160.935;1056179.00;331
162.254;1056179.00;334
163.553;1056179.00;337
164.906;1056177.00;340
166.274;1055845.00;343
167.607;1055845.00;346
168.956;1055845.00;349
170.284;1055845.00;352
171.653;1055845.00;355
173.009;1055845.00;358
174.417;1055845.00;361
175.799;1055845.00;364
177.091;1055845.00;367
178.112;1055830.00;369
179.538;1055830.00;372
180.889;1055830.00;375
182.283;1055830.00;378
183.679;1055830.00;381
185.114;1055830.00;384
186.424;1055830.00;387
187.751;1055830.00;390
189.099;1055830.00;393
190.441;1055830.00;396
191.829;1055830.00;399
193.184;1055830.00;402
194.533;1055830.00;405
195.877;1055830.00;408
197.172;1055830.00;411
198.448;1055830.00;414
199.810;1055830.00;417
201.163;1055830.00;420
202.403;1055830.00;423
203.752;1055830.00;426
205.099;1055830.00;429
206.518;1055724.00;432
207.855;1055401.00;435
208.856;1055401.00;437
210.149;1055401.00;440
211.515;1055356.00;443
212.849;1055356.00;446
214.239;1055356.00;449
215.591;1055356.00;452
216.934;1055356.00;455
218.280;1055356.00;458
219.655;1055356.00;461
220.933;1055302.00;464
222.366;1055302.00;467
223.638;1055302.00;470
224.920;1055226.00;473
226.304;1055226.00;476
227.653;1055194.00;479
228.948;1055194.00;482
230.352;1055194.00;485
231.647;1055194.00;488
233.010;1055194.00;491
234.379;1055194.00;494
235.641;1055152.00;497
237.126;1055152.00;500
238.486;1055007.00;503
239.792;1055007.00;506
241.163;1055007.00;509
242.566;1055007.00;512
243.850;1055007.00;515
245.172;1054855.00;518
246.454;1054855.00;521
247.770;1054855.00;524
249.104;1054855.00;527
250.363;1054855.00;530
251.627;1054855.00;533
252.853;1054855.00;536
254.242;1054855.00;539
255.509;1054855.00;542
256.824;1054855.00;545
258.222;1054855.00;548
259.630;1054855.00;551
261.053;1054855.00;554
262.318;1054855.00;557
263.618;1054674.00;560
264.986;1054674.00;563
266.300;1054645.00;566
267.570;1054645.00;569
268.764;1054645.00;572
270.033;1054645.00;575
271.411;1054512.00;578
272.788;1054512.00;581
274.068;1054512.00;584
275.376;1054512.00;587
276.751;1054512.00;590
278.079;1054368.00;593
279.339;1054368.00;596
280.563;1054368.00;599
281.854;1054368.00;602
283.161;1054174.00;605
284.438;1054174.00;608
285.632;1054174.00;611
286.852;1054174.00;614
288.141;1054174.00;617
289.381;1054174.00;620
290.671;1054174.00;623
291.951;1054174.00;626
293.227;1054174.00;629
294.610;1054174.00;632
296.009;1054174.00;635
297.242;1054094.00;638
298.410;1054094.00;641
299.659;1054094.00;644
300.817;1054094.00;647
302.067;1054094.00;650
303.381;1054094.00;653
304.787;1054094.00;656
305.986;1054094.00;659
307.202;1054094.00;662
308.444;1054094.00;665
309.630;1054094.00;668
310.834;1054094.00;671
312.151;1054094.00;674
313.435;1054090.00;677
314.757;1054090.00;680
316.058;1054090.00;683
317.412;1054090.00;686
318.637;1054090.00;689
319.832;1054019.00;692
321.177;1054019.00;695
322.478;1054019.00;698
323.688;1054019.00;701
324.972;1054019.00;704
326.298;1053828.00;707
327.570;1053828.00;710
328.891;1053828.00;713
330.037;1053828.00;716
331.307;1053828.00;719
332.507;1053828.00;722
333.812;1053828.00;725
335.040;1053777.00;728
336.362;1053777.00;731
337.581;1053777.00;734
338.858;1053777.00;737
339.982;1053777.00;740
341.299;1053664.00;743
342.651;1053664.00;746
343.937;1053664.00;749
345.136;1053664.00;752
346.412;1053664.00;755
347.779;1053664.00;758
349.066;1053664.00;761
350.343;1053664.00;764
351.660;1053664.00;767
352.914;1053664.00;770
354.236;1053664.00;773
355.480;1053664.00;776
356.751;1053664.00;779
358.093;1053664.00;782
359.335;1053664.00;785
360.567;1053664.00;788
361.830;1053538.00;791
362.966;1053538.00;794
364.231;1053538.00;797
365.600;1053538.00;800
366.983;1053538.00;803
368.279;1053524.00;806
369.545;1053524.00;809
370.755;1053524.00;812
372.169;1053524.00;815
373.376;1053524.00;818
374.741;1053524.00;821
376.050;1053524.00;824
377.348;1053524.00;827
378.702;1053524.00;830
380.021;1053524.00;833
381.295;1053524.00;836
382.485;1053524.00;839
383.890;1053524.00;842
385.174;1053524.00;845
386.470;1053524.00;848
387.808;1053524.00;851
389.125;1053524.00;854
390.473;1053524.00;857
391.778;1053524.00;860
393.029;1053524.00;863
394.273;1053524.00;866
395.627;1053524.00;869
396.854;1053524.00;872
398.176;1053524.00;875
399.422;1053524.00;878
400.681;1053524.00;881
402.101;1053524.00;884
403.406;1053524.00;887
404.698;1053524.00;890
405.891;1053524.00;893
407.171;1053524.00;896
408.379;1053524.00;899
409.704;1053524.00;902
410.980;1053524.00;905
412.279;1053524.00;908
413.518;1053491.00;911
414.899;1053491.00;914
416.270;1053491.00;917
417.528;1053491.00;920
418.859;1053491.00;923
420.119;1053491.00;926
421.556;1053491.00;929
422.862;1053491.00;932
424.183;1053491.00;935
425.442;1053491.00;938
426.768;1053491.00;941
428.113;1053491.00;944
429.419;1053491.00;947
430.814;1053490.00;950
432.229;1053490.00;953
433.574;1053490.00;956
435.025;1053490.00;959
436.429;1053490.00;962
437.797;1053490.00;965
439.203;1053490.00;968
440.543;1053386.00;971
441.831;1053386.00;974
443.273;1053386.00;977
444.645;1053386.00;980
446.116;1053386.00;983
447.455;1053386.00;986
448.820;1053386.00;989
450.070;1053386.00;992
451.382;1053386.00;995
452.811;1053386.00;998
454.141;1053386.00;1001
455.451;1053386.00;1004
456.742;1053386.00;1007
458.012;1053386.00;1010
459.257;1053386.00;1013
460.532;1053386.00;1016
461.808;1053386.00;1019
463.086;1053386.00;1022
464.376;1053386.00;1025
465.574;1053386.00;1028
466.921;1053386.00;1031
468.098;1053386.00;1034
469.342;1053386.00;1037
470.751;1053386.00;1040
472.126;1053386.00;1043
473.487;1053386.00;1046
474.824;1053386.00;1049
476.002;1053386.00;1052
477.294;1053305.00;1055
478.554;1053305.00;1058
479.914;1053305.00;1061
481.140;1053305.00;1064
482.377;1053305.00;1067
483.753;1053305.00;1070
485.114;1053305.00;1073
486.368;1053305.00;1076
487.738;1053305.00;1079
489.150;1053305.00;1082
490.426;1053305.00;1085
491.683;1053305.00;1088
493.018;1053305.00;1091
494.321;1053305.00;1094
495.601;1053305.00;1097
496.883;1053305.00;1100
498.241;1053305.00;1103
499.470;1053305.00;1106
500.829;1053305.00;1109
502.162;1053305.00;1112
503.446;1053305.00;1115
504.893;1053305.00;1118
506.118;1053305.00;1121
507.405;1053305.00;1124
508.409;1053305.00;1126
509.721;1053305.00;1129
510.964;1053172.00;1132
512.306;1053172.00;1135
513.520;1053172.00;1138
514.767;1053172.00;1141
515.998;1053172.00;1144
517.304;1053172.00;1147
518.636;1053172.00;1150
519.897;1053172.00;1153
521.199;1053172.00;1156
522.551;1053172.00;1159
523.809;1053172.00;1162
525.082;1053172.00;1165
526.418;1053172.00;1168
527.652;1053172.00;1171
528.914;1053172.00;1174
530.206;1053172.00;1177
531.402;1053172.00;1180
532.638;1053172.00;1183
534.038;1053172.00;1186
535.404;1053172.00;1189
536.647;1053172.00;1192
537.984;1053172.00;1195
539.369;1053172.00;1198
540.666;1053172.00;1201
541.896;1053155.00;1204
543.246;1053155.00;1207
544.519;1053155.00;1210
545.884;1053155.00;1213
547.205;1053155.00;1216
548.453;1053155.00;1219
549.709;1053155.00;1222
551.043;1053155.00;1225
552.406;1053146.00;1228
553.683;1053146.00;1231
554.899;1053146.00;1234
556.237;1053146.00;1237
557.602;1053146.00;1240
558.942;1053146.00;1243
560.248;1053146.00;1246
561.620;1053146.00;1249
562.976;1053146.00;1252
564.255;1053146.00;1255
565.645;1053146.00;1258
566.907;1053146.00;1261
568.252;1053146.00;1264
569.606;1053034.00;1267
570.940;1053034.00;1270
572.176;1053028.00;1273
573.418;1053028.00;1276
574.661;1053028.00;1279
575.923;1053028.00;1282
577.216;1053028.00;1285
578.597;1053028.00;1288
579.890;1053028.00;1291
581.119;1053028.00;1294
582.429;1053028.00;1297
583.760;1053028.00;1300
585.061;1053028.00;1303
586.410;1053028.00;1306
587.766;1053020.00;1309
589.104;1053020.00;1312
590.399;1052987.00;1315
591.594;1052987.00;1318
592.908;1052987.00;1321
594.296;1052987.00;1324
595.698;1052987.00;1327
597.002;1052987.00;1330
598.274;1052987.00;1333
598.274;1052987.00;1334
