elapsed_sec;best_cost;iter
277.717;2376293.00;0
278.750;2376293.00;0
280.208;2376293.00;1
281.247;2376293.00;2
283.330;2374607.00;4
286.139;2374607.00;6
287.457;2374607.00;7
288.695;2374607.00;8
289.769;2374607.00;9
290.882;2374607.00;10
292.689;2372059.00;11
294.387;2372059.00;12
296.057;2372059.00;13
297.220;2372059.00;14
298.890;2372059.00;15
300.619;2372059.00;16
302.566;2371460.00;17
304.195;2371460.00;19
305.390;2371460.00;20
307.072;2371460.00;21
308.565;2371460.00;22
309.779;2371460.00;23
311.166;2371460.00;24
312.412;2371460.00;25
314.774;2371460.00;27
316.919;2371460.00;29
318.114;2371460.00;30
319.169;2371460.00;31
320.333;2371460.00;32
321.701;2371460.00;33
322.775;2371460.00;34
325.268;2371460.00;36
327.038;2371460.00;37
329.258;2371460.00;39
330.287;2371460.00;40
331.506;2371460.00;41
333.952;2368787.00;43
335.763;2368787.00;44
337.936;2368787.00;45
339.127;2368787.00;46
341.510;2368787.00;48
342.726;2368787.00;49
344.015;2368787.00;50
345.434;2368787.00;51
347.893;2368787.00;53
348.957;2368787.00;54
350.176;2368787.00;55
352.863;2368787.00;57
354.101;2368787.00;58
355.939;2368787.00;60
356.981;2368787.00;61
358.260;2368787.00;62
360.705;2368787.00;64
361.875;2368787.00;65
362.979;2368787.00;66
364.267;2368787.00;67
365.413;2368787.00;68
368.032;2368787.00;70
369.502;2368787.00;71
370.814;2368787.00;72
372.299;2368216.00;73
374.098;2368216.00;74
376.432;2367744.00;76
378.111;2367744.00;77
379.163;2367744.00;78
381.019;2367744.00;79
383.616;2367744.00;81
384.633;2367744.00;82
385.855;2367744.00;83
386.865;2367744.00;84
388.345;2367744.00;85
389.935;2367744.00;86
391.190;2367744.00;87
392.971;2367744.00;88
395.084;2367744.00;89
396.354;2367744.00;90
398.846;2367744.00;92
399.984;2367744.00;93
401.969;2367744.00;94
404.346;2366746.00;96
405.535;2366746.00;97
408.372;2366746.00;99
410.073;2366746.00;100
411.222;2366746.00;101
412.678;2366746.00;102
414.438;2366746.00;103
415.665;2366746.00;104
417.788;2366746.00;106
419.995;2366746.00;108
421.418;2366746.00;109
423.307;2366746.00;110
424.970;2366746.00;111
427.701;2366746.00;113
429.670;2366746.00;114
431.277;2366746.00;115
432.803;2366746.00;116
434.334;2366746.00;117
435.664;2366746.00;118
437.207;2366746.00;119
438.327;2366746.00;120
439.636;2366746.00;121
440.905;2366746.00;122
442.058;2366746.00;123
443.130;2366746.00;124
444.514;2366746.00;125
445.661;2366746.00;126
448.323;2366746.00;128
450.089;2366746.00;129
451.379;2366746.00;130
452.557;2366746.00;131
455.024;2366746.00;132
457.602;2366746.00;133
459.040;2366746.00;134
460.434;2366746.00;135
462.356;2366746.00;137
463.609;2366746.00;138
464.886;2366746.00;139
466.837;2366746.00;140
468.154;2366746.00;141
469.810;2366746.00;142
471.250;2366746.00;143
472.298;2366746.00;144
474.338;2366746.00;145
475.628;2366746.00;146
477.034;2366672.00;147
479.141;2366672.00;149
480.485;2366672.00;150
482.146;2366672.00;151
484.263;2366672.00;153
486.234;2366672.00;155
488.058;2366672.00;156
489.276;2366672.00;157
490.611;2366672.00;158
491.871;2366672.00;159
493.228;2366672.00;160
494.322;2366672.00;161
495.877;2366672.00;162
497.236;2366672.00;163
499.301;2366672.00;164
500.498;2366672.00;165
502.397;2366672.00;167
503.985;2366672.00;168
505.223;2366672.00;169
507.153;2366672.00;171
508.601;2366672.00;172
510.115;2366672.00;173
512.420;2366672.00;175
513.784;2366672.00;176
515.085;2366672.00;177
516.086;2366672.00;178
517.739;2366672.00;179
519.939;2366672.00;180
522.340;2366672.00;182
523.521;2366672.00;183
525.186;2366672.00;184
526.416;2366672.00;185
527.958;2366672.00;186
529.330;2366672.00;187
530.636;2366672.00;188
532.745;2366672.00;189
534.295;2366236.00;190
535.601;2366236.00;191
536.613;2366236.00;192
537.816;2366236.00;193
539.222;2366236.00;194
540.744;2366236.00;195
542.336;2366236.00;196
544.169;2366236.00;197
546.374;2366236.00;199
547.628;2366236.00;200
549.261;2366236.00;201
550.368;2366236.00;202
551.702;2366236.00;203
553.093;2366236.00;204
554.303;2366236.00;205
555.486;2366236.00;206
557.398;2366236.00;207
559.759;2366236.00;208
561.168;2366236.00;210
563.160;2366236.00;211
564.550;2366236.00;212
567.182;2366236.00;214
568.237;2366236.00;215
569.620;2366236.00;216
570.837;2366236.00;217
572.526;2366236.00;218
573.820;2366236.00;219
576.064;2366236.00;220
577.187;2366236.00;221
578.359;2365807.00;222
579.998;2365807.00;224
581.139;2365807.00;225
582.457;2365807.00;226
584.939;2365807.00;228
586.730;2365807.00;229
587.885;2365807.00;230
589.917;2365807.00;231
591.009;2365807.00;232
592.749;2365807.00;233
593.753;2365807.00;234
593.753;2365807.00;235
