elapsed_sec;best_cost;iter
40.783;2006415.00;0
41.842;2004616.00;0
43.706;2004616.00;2
45.520;2004616.00;4
47.245;2004035.00;6
49.021;2002496.00;8
50.789;2000173.00;10
52.444;2000173.00;12
54.274;2000173.00;14
55.930;1999309.00;16
56.937;1999309.00;17
58.693;1999309.00;19
60.591;1997670.00;21
62.409;1997670.00;23
64.236;1997670.00;25
66.057;1997166.00;27
67.734;1996652.00;29
68.756;1996652.00;30
70.402;1995994.00;32
72.239;1995994.00;34
73.275;1995994.00;35
74.926;1995994.00;37
75.939;1995754.00;38
77.837;1995716.00;40
78.855;1995716.00;41
80.805;1995716.00;43
82.450;1995716.00;45
84.226;1995716.00;47
86.011;1995267.00;49
87.804;1995267.00;51
88.810;1995267.00;52
90.722;1994517.00;54
92.587;1994083.00;56
93.629;1994083.00;57
95.403;1994083.00;59
97.085;1994083.00;61
98.923;1994083.00;63
100.733;1994083.00;65
102.486;1994083.00;67
104.353;1994083.00;69
106.210;1993699.00;71
107.259;1993699.00;72
108.261;1993446.00;73
110.118;1993446.00;75
111.994;1993446.00;77
112.999;1993446.00;78
114.737;1993446.00;80
115.771;1993446.00;81
117.568;1993446.00;83
119.457;1993195.00;85
121.372;1992776.00;87
123.263;1991893.00;89
125.054;1991893.00;91
126.858;1991623.00;93
128.582;1991623.00;95
130.432;1991623.00;97
131.546;1991623.00;98
133.355;1991623.00;100
135.058;1991623.00;102
136.831;1991623.00;104
138.566;1991623.00;106
139.636;1991623.00;107
141.297;1991623.00;109
142.958;1991623.00;111
144.793;1991623.00;113
146.677;1991623.00;115
148.481;1991521.00;117
150.240;1991521.00;119
152.077;1991521.00;121
153.140;1991521.00;122
154.876;1991521.00;124
156.720;1991521.00;126
158.533;1991521.00;128
160.232;1991521.00;130
161.245;1991380.00;131
162.273;1991380.00;132
163.913;1991380.00;134
165.585;1991380.00;136
167.259;1991380.00;138
169.002;1991380.00;140
170.610;1990976.00;142
172.221;1990976.00;144
173.864;1990976.00;146
175.444;1990976.00;148
177.184;1990976.00;150
178.969;1990976.00;152
180.862;1990976.00;154
182.532;1990976.00;156
184.294;1990912.00;158
185.926;1990912.00;160
187.701;1990912.00;162
189.258;1990912.00;164
191.003;1990912.00;166
192.782;1990800.00;168
194.629;1990800.00;170
196.357;1990800.00;172
197.981;1990800.00;174
199.775;1990769.00;176
201.558;1990769.00;178
203.379;1990516.00;180
205.120;1990516.00;182
206.801;1990516.00;184
208.426;1990516.00;186
210.169;1990516.00;188
211.933;1990516.00;190
213.644;1990516.00;192
215.441;1990516.00;194
217.186;1990516.00;196
218.892;1990516.00;198
220.777;1990516.00;200
222.489;1990516.00;202
224.178;1990424.00;204
226.203;1990424.00;206
227.918;1990240.00;208
229.509;1990240.00;210
231.139;1990240.00;212
232.891;1990240.00;214
234.562;1990240.00;216
236.223;1990240.00;218
237.871;1990240.00;220
239.770;1990240.00;222
241.433;1990240.00;224
