elapsed_sec;best_cost;iter
5.708;962149.00;0
6.773;958637.00;5
7.861;955436.00;11
8.957;954449.00;17
10.078;954028.00;23
11.244;953239.00;29
12.353;953239.00;35
13.461;953010.00;41
14.590;952621.00;47
15.598;952621.00;52
16.736;952516.00;58
17.808;951579.00;64
18.898;951579.00;70
19.900;951386.00;75
21.088;951386.00;81
22.180;951386.00;87
23.321;951251.00;93
24.399;951217.00;99
25.473;951217.00;105
26.631;950833.00;112
27.683;950833.00;118
28.694;950758.00;124
29.788;950758.00;130
30.835;950758.00;136
31.890;950748.00;142
32.969;950272.00;148
34.034;950272.00;154
35.101;950272.00;160
36.137;950272.00;166
37.212;950272.00;172
38.267;950272.00;178
39.337;950272.00;184
40.511;950272.00;191
41.582;950272.00;197
42.623;950272.00;203
43.781;950272.00;210
44.851;949827.00;216
45.880;949827.00;222
46.962;949827.00;228
47.995;949827.00;234
49.014;949827.00;240
50.086;949827.00;246
51.138;949827.00;252
52.203;949827.00;258
53.275;949827.00;264
54.292;949827.00;270
55.339;949827.00;276
56.361;949816.00;282
57.388;949798.00;288
58.479;949798.00;294
59.519;949798.00;300
60.520;949798.00;306
61.533;949798.00;312
62.611;949798.00;318
63.650;949798.00;324
64.675;949798.00;330
65.733;949798.00;336
66.796;949798.00;342
67.805;949664.00;348
68.917;949664.00;354
70.058;949664.00;360
71.146;949664.00;366
72.164;949664.00;372
73.203;949664.00;378
74.226;949638.00;384
75.314;949417.00;390
76.326;949357.00;396
77.431;949357.00;402
78.561;949357.00;409
79.579;949357.00;415
80.722;949357.00;422
81.729;949357.00;428
82.839;949357.00;435
83.927;949309.00;442
85.015;949309.00;449
86.045;949309.00;455
87.141;949309.00;461
88.209;949309.00;467
89.229;949221.00;473
90.305;949221.00;479
91.356;949221.00;485
92.482;949221.00;492
93.629;949221.00;499
94.664;949221.00;505
95.807;949221.00;512
96.894;949047.00;518
98.056;948939.00;525
99.111;948835.00;531
100.193;948835.00;537
101.224;948835.00;543
102.227;948835.00;549
103.278;948835.00;555
104.336;948835.00;561
105.411;948835.00;567
106.461;948835.00;573
107.558;948835.00;579
108.646;948835.00;585
109.666;948736.00;591
110.698;948736.00;597
111.731;948723.00;603
112.891;948723.00;610
113.993;948723.00;617
114.997;948665.00;623
116.160;948610.00;630
117.321;948053.00;637
118.342;948053.00;643
119.353;948053.00;649
120.373;948053.00;655
121.528;948053.00;662
122.680;948053.00;669
123.830;948053.00;676
124.856;948053.00;682
125.996;948053.00;689
127.144;948053.00;696
128.160;948053.00;702
129.298;948053.00;709
130.300;948053.00;715
131.404;948053.00;721
132.427;948053.00;727
133.491;948053.00;733
134.562;948053.00;739
135.612;948053.00;745
136.672;948049.00;751
137.824;948049.00;758
139.021;948049.00;765
140.052;948049.00;771
141.100;947979.00;777
142.105;947979.00;783
143.157;947979.00;789
144.247;947979.00;795
145.271;947979.00;801
146.414;947979.00;808
147.424;947814.00;814
148.434;947814.00;820
149.470;947814.00;826
150.595;947814.00;833
151.629;947814.00;839
152.674;947814.00;845
153.786;947814.00;852
154.798;947814.00;858
155.964;947713.00;865
157.009;947713.00;871
158.164;947713.00;878
159.168;947713.00;884
160.191;947713.00;890
161.298;947713.00;897
162.321;947628.00;903
163.349;946890.00;909
164.380;946890.00;915
165.522;946836.00;922
166.636;946836.00;929
167.779;946836.00;936
168.958;946836.00;943
170.110;946836.00;950
171.224;946836.00;957
172.344;946836.00;964
173.393;946836.00;971
174.502;946828.00;978
175.597;946828.00;985
176.694;946761.00;992
177.802;946761.00;999
178.950;946711.00;1006
180.101;946711.00;1013
181.294;946711.00;1020
182.372;946645.00;1027
183.476;946632.00;1034
184.663;946632.00;1041
185.834;946600.00;1048
186.936;946600.00;1055
187.979;946600.00;1061
189.022;946600.00;1067
190.166;946600.00;1074
191.203;946600.00;1080
192.239;946560.00;1086
193.332;946560.00;1092
194.356;946560.00;1098
195.367;946560.00;1104
196.451;946560.00;1111
197.478;946560.00;1117
198.501;946560.00;1123
199.548;946560.00;1129
200.693;946560.00;1136
201.884;946560.00;1143
202.976;946560.00;1149
204.047;946560.00;1155
205.142;946560.00;1162
206.159;946560.00;1168
207.169;946560.00;1174
208.183;946560.00;1180
209.185;946560.00;1186
210.217;946549.00;1192
211.234;946549.00;1198
212.419;946549.00;1205
213.501;946549.00;1211
214.516;946549.00;1217
215.579;946549.00;1223
216.715;946523.00;1230
217.757;946523.00;1236
218.792;946523.00;1242
219.808;946523.00;1248
220.871;946523.00;1254
221.926;946523.00;1260
223.071;946523.00;1267
224.208;946521.00;1274
225.225;946521.00;1280
226.244;946521.00;1286
227.252;946521.00;1292
228.310;946521.00;1298
229.369;946521.00;1304
230.508;946521.00;1311
231.553;946521.00;1317
232.611;946521.00;1323
233.679;946521.00;1329
234.688;946521.00;1335
235.727;946521.00;1341
236.755;946521.00;1347
237.766;946521.00;1353
238.769;946521.00;1359
239.918;946521.00;1366
241.029;946521.00;1372
242.078;946370.00;1378
243.089;946370.00;1384
244.104;946370.00;1390
245.133;946370.00;1396
246.204;946370.00;1402
247.353;946370.00;1409
248.525;946370.00;1416
249.532;946370.00;1422
250.638;946370.00;1429
251.746;946370.00;1436
252.898;946370.00;1443
254.056;946370.00;1450
255.087;946370.00;1456
256.159;946370.00;1463
257.277;946370.00;1470
258.396;946370.00;1477
259.495;946370.00;1484
260.501;946370.00;1490
261.622;946370.00;1497
262.643;946370.00;1503
263.647;946370.00;1509
264.660;946370.00;1515
265.661;946370.00;1521
266.779;946370.00;1528
267.917;946370.00;1535
268.927;946370.00;1541
269.965;946370.00;1547
271.093;946370.00;1554
272.243;946370.00;1561
273.398;946370.00;1568
274.514;946370.00;1575
275.634;946370.00;1582
276.659;946370.00;1588
277.779;946370.00;1595
278.966;946370.00;1602
