elapsed_sec;best_cost;iter
19.737;369731.00;0
20.789;369488.00;17
21.814;369488.00;35
22.836;369488.00;53
23.875;368590.00;70
24.930;368590.00;87
25.935;368497.00;104
26.954;368497.00;120
27.998;368497.00;138
29.015;368346.00;157
30.054;368346.00;175
31.109;368346.00;193
32.159;368346.00;211
33.207;368346.00;229
34.218;368346.00;248
35.257;368327.00;266
36.278;368327.00;282
37.281;368327.00;298
38.312;368143.00;317
39.313;368143.00;334
40.332;368135.00;353
41.351;368135.00;371
42.373;368135.00;389
43.425;368135.00;410
44.439;368135.00;427
45.440;368135.00;445
46.479;368102.00;466
47.508;368049.00;486
48.547;368049.00;503
49.564;368009.00;522
50.609;368009.00;542
51.622;368009.00;559
52.675;367789.00;578
53.705;367789.00;596
54.760;367789.00;615
55.785;367535.00;632
56.797;367535.00;651
57.826;367535.00;669
58.876;367535.00;689
59.921;367535.00;707
60.949;367535.00;727
62.038;367532.00;747
63.041;367532.00;768
64.074;367532.00;786
65.148;367532.00;803
66.157;367532.00;822
67.174;367532.00;838
68.207;367532.00;856
69.234;367532.00;871
70.266;367532.00;888
71.319;367532.00;909
72.322;367532.00;926
73.340;367532.00;944
74.373;367532.00;962
75.397;367532.00;981
76.408;367532.00;997
77.447;367532.00;1016
78.545;367532.00;1036
79.601;367532.00;1053
80.642;367466.00;1073
81.669;367466.00;1093
82.683;367466.00;1111
83.712;367466.00;1127
84.756;367466.00;1145
85.791;367466.00;1163
86.798;367466.00;1182
87.845;367466.00;1200
88.862;367466.00;1220
89.888;367466.00;1239
90.929;367466.00;1257
91.938;367466.00;1275
93.010;367466.00;1294
94.051;367466.00;1311
95.112;367466.00;1329
96.125;367466.00;1346
97.185;367397.00;1364
98.190;367397.00;1381
99.231;367397.00;1400
100.238;367397.00;1416
101.245;367397.00;1430
102.262;367397.00;1447
103.275;367397.00;1468
104.280;367397.00;1488
105.324;367397.00;1506
106.398;367397.00;1526
107.413;367397.00;1547
108.432;367296.00;1561
109.493;367296.00;1579
110.578;367296.00;1599
111.600;367296.00;1618
112.650;367296.00;1635
113.734;367293.00;1652
114.738;367293.00;1669
115.773;367293.00;1686
116.807;367293.00;1704
117.855;367293.00;1721
118.875;367293.00;1739
119.882;367293.00;1755
120.954;367293.00;1773
121.957;367293.00;1791
122.963;367293.00;1809
123.977;367289.00;1827
125.010;367289.00;1845
126.031;367289.00;1864
127.042;367289.00;1881
128.088;367289.00;1897
129.091;367289.00;1914
130.127;367289.00;1931
131.174;367289.00;1951
132.192;367289.00;1968
133.239;367289.00;1984
134.266;367289.00;2001
135.323;367289.00;2019
136.346;367289.00;2034
137.351;367289.00;2050
138.408;367289.00;2069
139.440;367289.00;2086
140.476;367289.00;2106
141.521;367289.00;2123
142.557;367289.00;2140
143.557;367289.00;2159
144.615;367289.00;2174
145.685;367289.00;2191
146.730;367260.00;2210
147.744;367260.00;2228
148.795;367260.00;2245
149.831;367260.00;2263
150.867;367260.00;2285
151.919;367260.00;2304
152.925;367260.00;2321
153.991;367238.00;2341
155.037;367238.00;2360
156.115;367238.00;2379
157.130;367238.00;2397
158.165;367238.00;2414
159.199;367238.00;2435
160.237;367238.00;2452
161.300;367238.00;2470
162.347;367238.00;2491
163.373;367238.00;2510
164.377;367187.00;2531
165.406;367187.00;2547
166.433;367187.00;2565
167.459;367187.00;2581
168.514;367187.00;2599
169.601;367187.00;2615
170.603;367187.00;2635
171.623;367187.00;2652
172.632;367187.00;2670
173.634;367186.00;2687
174.661;367186.00;2704
175.671;367186.00;2724
176.723;367186.00;2744
177.800;367186.00;2762
178.803;367186.00;2781
179.845;367186.00;2801
180.880;367186.00;2820
181.954;367186.00;2839
182.994;367186.00;2857
184.019;367186.00;2876
185.062;367186.00;2894
186.098;367186.00;2913
187.104;367186.00;2930
188.198;367186.00;2947
189.215;367186.00;2967
190.220;367186.00;2989
191.286;367186.00;3008
192.323;367186.00;3026
193.334;367186.00;3041
194.344;367186.00;3059
195.346;367186.00;3075
196.369;367186.00;3093
197.401;367186.00;3112
198.419;367138.00;3131
199.466;367138.00;3150
200.510;367138.00;3168
201.516;366998.00;3184
202.559;366998.00;3202
203.591;366998.00;3222
204.657;366998.00;3241
205.663;366998.00;3259
206.670;366998.00;3277
207.687;366998.00;3296
208.694;366998.00;3316
209.728;366998.00;3337
210.730;366998.00;3355
211.739;366998.00;3375
212.789;366998.00;3395
213.823;366911.00;3414
214.838;366911.00;3432
215.871;366911.00;3451
216.906;366911.00;3471
217.924;366911.00;3490
218.979;366911.00;3509
220.029;366911.00;3529
221.048;366911.00;3550
222.083;366911.00;3571
223.153;366911.00;3593
224.163;366911.00;3613
225.217;366911.00;3633
226.252;366911.00;3654
227.272;366911.00;3675
228.310;366852.00;3698
229.352;366852.00;3718
230.376;366852.00;3737
231.401;366852.00;3754
232.412;366852.00;3776
233.451;366852.00;3794
234.461;366852.00;3813
235.540;366852.00;3832
236.553;366852.00;3849
237.556;366852.00;3868
238.578;366852.00;3885
239.612;366852.00;3904
240.627;366852.00;3925
241.632;366852.00;3944
242.659;366852.00;3963
243.675;366852.00;3981
244.702;366852.00;4001
245.710;366852.00;4019
246.742;366842.00;4040
247.792;366842.00;4056
248.840;366842.00;4077
249.843;366842.00;4097
250.865;366842.00;4119
251.916;366842.00;4140
252.933;366842.00;4155
253.942;366842.00;4175
254.959;366842.00;4198
255.989;366842.00;4219
257.063;366842.00;4239
258.097;366842.00;4259
259.131;366842.00;4279
260.140;366842.00;4299
261.150;366842.00;4319
262.173;366842.00;4340
263.176;366842.00;4361
264.189;366842.00;4377
265.247;366842.00;4396
266.267;366842.00;4415
267.301;366842.00;4435
268.307;366842.00;4452
269.332;366842.00;4471
270.377;366842.00;4492
271.405;366842.00;4512
272.408;366842.00;4530
273.415;366842.00;4550
274.432;366842.00;4567
275.439;366842.00;4586
276.466;366842.00;4605
277.481;366842.00;4625
278.508;366842.00;4642
279.554;366842.00;4661
280.568;366842.00;4680
281.604;366842.00;4699
282.635;366842.00;4717
283.664;366842.00;4739
284.670;366842.00;4757
285.684;366842.00;4776
286.717;366842.00;4794
287.795;366770.00;4817
288.815;366770.00;4836
289.844;366770.00;4855
290.847;366770.00;4873
291.862;366770.00;4894
292.864;366770.00;4912
293.879;366770.00;4932
294.890;366770.00;4950
295.898;366770.00;4971
296.945;366770.00;4990
297.948;366770.00;5012
299.005;366770.00;5031
300.039;366770.00;5051
301.067;366770.00;5074
302.085;366770.00;5093
303.099;366770.00;5113
304.143;366770.00;5133
305.148;366770.00;5151
306.184;366770.00;5170
307.223;366770.00;5189
308.233;366770.00;5208
309.275;366770.00;5227
310.287;366770.00;5246
311.290;366738.00;5269
312.310;366738.00;5289
313.326;366738.00;5307
314.337;366738.00;5326
315.351;366738.00;5343
316.371;366738.00;5365
317.423;366738.00;5383
318.475;366738.00;5403
319.500;366738.00;5422
320.556;366738.00;5443
321.594;366738.00;5466
322.609;366738.00;5484
323.612;366738.00;5506
324.618;366738.00;5521
325.620;366738.00;5541
326.687;366738.00;5561
327.705;366738.00;5582
328.734;366738.00;5602
329.791;366738.00;5619
330.848;366738.00;5639
331.849;366738.00;5659
332.850;366738.00;5679
333.897;366738.00;5698
334.912;366738.00;5719
335.913;366738.00;5736
336.954;366738.00;5757
337.972;366738.00;5777
338.994;366738.00;5798
340.024;366738.00;5816
341.027;366738.00;5834
342.061;366738.00;5855
343.107;366738.00;5878
344.143;366738.00;5898
345.144;366738.00;5918
346.180;366738.00;5938
347.206;366691.00;5959
348.248;366691.00;5978
349.292;366691.00;5997
350.293;366691.00;6016
351.300;366691.00;6036
352.338;366691.00;6055
353.341;366691.00;6073
354.359;366691.00;6094
355.366;366691.00;6117
356.368;366691.00;6137
357.372;366691.00;6159
358.395;366691.00;6180
359.454;366691.00;6199
360.468;366691.00;6221
361.489;366691.00;6239
362.547;366691.00;6258
363.590;366691.00;6278
364.630;366691.00;6298
365.671;366691.00;6319
366.686;366691.00;6339
367.719;366691.00;6360
368.739;366691.00;6380
369.799;366691.00;6398
370.806;366691.00;6418
371.826;366691.00;6434
372.858;366691.00;6451
373.858;366691.00;6471
374.880;366691.00;6493
375.880;366691.00;6514
376.894;366691.00;6535
377.894;366691.00;6556
378.902;366691.00;6575
379.921;366691.00;6595
380.977;366691.00;6616
381.986;366691.00;6635
383.004;366691.00;6654
384.033;366691.00;6675
385.068;366691.00;6690
386.072;366691.00;6709
387.078;366691.00;6730
388.100;366691.00;6751
389.111;366651.00;6770
390.129;366651.00;6787
391.150;366651.00;6805
392.154;366651.00;6823
393.164;366651.00;6841
394.218;366651.00;6861
395.251;366651.00;6880
396.308;366651.00;6900
397.318;366651.00;6918
398.320;366651.00;6937
399.364;366651.00;6957
400.374;366651.00;6976
401.377;366651.00;6993
402.395;366651.00;7013
403.441;366651.00;7030
404.471;366651.00;7053
405.537;366651.00;7075
406.549;366651.00;7094
407.597;366651.00;7114
408.648;366651.00;7132
409.716;366651.00;7151
410.758;366651.00;7171
411.799;366651.00;7192
412.839;366651.00;7209
413.842;366651.00;7227
414.896;366651.00;7248
415.950;366651.00;7268
417.000;366651.00;7287
418.042;366651.00;7303
419.088;366651.00;7322
420.093;366651.00;7343
421.110;366651.00;7362
422.168;366651.00;7380
423.219;366651.00;7399
424.260;366651.00;7418
425.261;366651.00;7440
426.287;366651.00;7462
427.336;366651.00;7480
428.415;366651.00;7500
429.420;366651.00;7520
430.443;366651.00;7538
431.450;366651.00;7558
432.477;366651.00;7575
433.497;366605.00;7594
434.564;366605.00;7613
435.602;366605.00;7633
436.616;366605.00;7654
437.644;366605.00;7673
438.657;366605.00;7690
439.687;366605.00;7714
440.698;366605.00;7731
441.767;366605.00;7751
442.782;366605.00;7769
443.827;366605.00;7790
444.851;366605.00;7810
445.883;366605.00;7830
446.920;366605.00;7848
447.930;366605.00;7868
448.938;366605.00;7886
449.949;366605.00;7906
450.983;366605.00;7924
452.008;366605.00;7947
453.085;366605.00;7971
454.126;366605.00;7992
455.126;366605.00;8009
456.150;366605.00;8027
457.183;366605.00;8048
458.211;366605.00;8068
459.217;366605.00;8085
460.235;366605.00;8103
461.265;366605.00;8122
462.294;366576.00;8142
463.314;366576.00;8163
464.344;366576.00;8182
