elapsed_sec;best_cost;iter
7.217;368983.00;0
8.234;368577.00;10
9.295;368321.00;22
10.346;368133.00;33
11.432;368133.00;45
12.522;368133.00;57
13.602;368133.00;69
14.603;368115.00;80
15.672;368007.00;92
16.727;367972.00;104
17.791;367972.00;116
18.821;367921.00;127
19.869;367752.00;138
20.885;367752.00;149
21.953;367752.00;160
23.004;367643.00;171
24.030;367566.00;182
25.084;367566.00;193
26.117;367216.00;204
27.163;367216.00;215
28.263;367216.00;226
29.295;367143.00;237
30.334;366845.00;248
31.355;366845.00;259
32.419;366845.00;270
33.467;366845.00;281
34.558;366675.00;292
35.652;366675.00;303
36.743;366511.00;314
37.852;366511.00;325
38.940;366511.00;336
39.946;366477.00;346
40.952;366368.00;356
42.000;366368.00;367
43.056;366306.00;378
44.143;366306.00;389
45.156;366306.00;400
46.238;366254.00;411
47.332;366238.00;422
48.353;366238.00;432
49.415;366148.00;442
50.468;366148.00;452
51.488;366148.00;461
52.537;366148.00;470
53.598;366132.00;480
54.647;366053.00;490
55.692;366053.00;500
56.723;366053.00;509
57.782;366053.00;518
58.899;366053.00;528
59.928;366053.00;537
61.024;366042.00;547
62.035;366042.00;556
63.144;366042.00;566
64.166;366042.00;575
65.277;366042.00;585
66.315;366009.00;594
67.397;365997.00;604
68.417;365997.00;613
69.472;365997.00;623
70.567;365946.00;634
71.582;365946.00;644
72.606;365946.00;654
73.706;365946.00;665
74.748;365946.00;675
75.769;365946.00;685
76.794;365946.00;695
77.817;365946.00;705
78.913;365892.00;715
79.983;365892.00;725
80.992;365892.00;734
82.062;365892.00;744
83.087;365892.00;754
84.165;365892.00;764
85.178;365892.00;773
86.187;365892.00;782
87.284;365892.00;792
88.353;365892.00;802
89.467;365892.00;812
90.568;365892.00;822
91.696;365892.00;832
92.783;365892.00;842
93.852;365892.00;852
94.943;365892.00;862
96.024;365892.00;872
97.101;365892.00;882
98.116;365840.00;892
99.185;365840.00;902
100.204;365840.00;912
101.311;365840.00;922
102.361;365840.00;932
103.424;365840.00;942
104.447;365840.00;952
105.472;365840.00;962
106.558;365840.00;972
107.626;365840.00;982
108.630;365840.00;992
109.651;365840.00;1002
110.678;365840.00;1012
111.748;365840.00;1022
112.806;365840.00;1032
113.866;365840.00;1042
114.944;365840.00;1052
115.973;365840.00;1062
117.006;365840.00;1072
118.086;365840.00;1083
119.109;365840.00;1093
120.213;365772.00;1103
121.218;365772.00;1113
122.236;365772.00;1123
123.248;365772.00;1133
124.265;365772.00;1143
125.372;365772.00;1154
126.374;365772.00;1164
127.462;365772.00;1175
128.490;365772.00;1185
129.513;365772.00;1195
130.539;365772.00;1205
131.539;365748.00;1214
132.558;365748.00;1224
133.629;365748.00;1234
134.662;365739.00;1244
135.711;365739.00;1254
136.799;365624.00;1264
137.810;365624.00;1274
138.864;365624.00;1284
139.976;365621.00;1295
141.016;365621.00;1305
142.043;365621.00;1315
143.056;365621.00;1325
144.149;365621.00;1336
145.258;365611.00;1347
146.261;365611.00;1357
147.359;365611.00;1368
148.361;365592.00;1378
149.382;365592.00;1388
150.457;365592.00;1398
151.518;365592.00;1408
152.582;365592.00;1418
153.610;365575.00;1428
154.666;365575.00;1438
155.781;365575.00;1449
156.846;365554.00;1459
157.920;365554.00;1469
158.976;365554.00;1479
159.989;365554.00;1489
161.026;365554.00;1499
162.078;365548.00;1509
163.159;365548.00;1519
164.189;365548.00;1529
165.254;365460.00;1540
166.288;365460.00;1550
167.385;365460.00;1561
168.406;365460.00;1571
169.496;365460.00;1582
170.582;365441.00;1593
171.630;365441.00;1603
172.678;365441.00;1614
173.762;365441.00;1625
174.836;365441.00;1636
175.908;365441.00;1647
177.001;365441.00;1658
178.086;365426.00;1669
179.143;365426.00;1679
180.222;365426.00;1690
181.308;365426.00;1701
182.368;365426.00;1712
183.408;365426.00;1722
184.492;365426.00;1733
185.517;365426.00;1743
186.624;365426.00;1754
187.666;365426.00;1764
188.758;365426.00;1774
189.804;365426.00;1784
190.895;365426.00;1795
191.976;365426.00;1805
193.070;365426.00;1815
194.154;365426.00;1826
195.157;365426.00;1836
196.256;365426.00;1847
197.297;365426.00;1857
198.316;365302.00;1867
199.336;365302.00;1877
200.426;365302.00;1888
201.464;365302.00;1898
202.547;365302.00;1909
203.658;365302.00;1920
204.684;365302.00;1930
205.778;365302.00;1941
206.810;365302.00;1951
207.837;365302.00;1961
208.856;365302.00;1971
209.885;365302.00;1981
210.972;365302.00;1992
212.011;365302.00;2002
213.052;365302.00;2013
214.115;365302.00;2024
215.207;365302.00;2035
216.255;365302.00;2045
217.262;365302.00;2054
218.320;365302.00;2064
219.353;365302.00;2074
220.405;365302.00;2084
221.483;365302.00;2094
222.538;365302.00;2104
223.570;365302.00;2114
224.606;365302.00;2124
225.624;365302.00;2134
226.727;365302.00;2145
227.743;365302.00;2155
228.753;365302.00;2164
229.781;365302.00;2174
230.881;365302.00;2185
231.960;365302.00;2195
233.029;365302.00;2205
234.087;365302.00;2216
235.156;365302.00;2227
236.231;365302.00;2238
237.292;365302.00;2249
238.344;365302.00;2260
239.346;365302.00;2270
240.393;365302.00;2281
241.440;365302.00;2292
242.495;365302.00;2303
243.573;365302.00;2314
244.626;365302.00;2325
245.713;365302.00;2336
246.780;365302.00;2347
247.788;365302.00;2358
248.871;365302.00;2369
249.898;365302.00;2380
250.921;365302.00;2390
251.930;365302.00;2400
253.011;365302.00;2411
254.058;365302.00;2422
255.118;365302.00;2433
256.126;365302.00;2443
257.186;365302.00;2454
258.243;365302.00;2465
259.327;365302.00;2476
260.409;365302.00;2487
261.467;365302.00;2498
262.557;365302.00;2509
263.648;365302.00;2520
264.690;365302.00;2531
265.771;365302.00;2542
266.786;365302.00;2552
267.874;365302.00;2563
268.955;365302.00;2573
270.019;365302.00;2584
271.039;365302.00;2594
272.120;365302.00;2605
273.155;365302.00;2615
274.215;365302.00;2625
275.218;365302.00;2635
276.242;365302.00;2645
277.328;365302.00;2655
278.401;365302.00;2666
279.429;365302.00;2676
280.445;365302.00;2686
281.556;365302.00;2697
282.655;365302.00;2708
283.678;365150.00;2718
284.756;365150.00;2729
285.791;365150.00;2739
286.855;365150.00;2750
287.952;365150.00;2761
289.045;364933.00;2772
290.097;364933.00;2783
291.186;364933.00;2794
292.255;364930.00;2805
293.316;364930.00;2816
294.378;364930.00;2827
295.482;364930.00;2838
296.487;364930.00;2848
297.553;364930.00;2859
298.624;364930.00;2870
299.627;364930.00;2880
300.687;364930.00;2891
301.731;364930.00;2902
302.790;364930.00;2913
303.818;364930.00;2924
304.833;364930.00;2935
305.887;364930.00;2946
306.894;364930.00;2956
307.973;364930.00;2967
308.976;364930.00;2977
310.030;364930.00;2988
311.120;364917.00;3000
312.155;364917.00;3011
313.232;364917.00;3022
314.320;364917.00;3033
315.365;364917.00;3044
316.414;364917.00;3055
317.452;364882.00;3066
318.481;364882.00;3077
319.555;364882.00;3088
320.572;364882.00;3099
321.615;364882.00;3110
322.636;364882.00;3121
323.681;364882.00;3132
324.730;364882.00;3143
325.744;364882.00;3154
326.790;364882.00;3165
327.814;364882.00;3176
328.814;364882.00;3186
329.897;364882.00;3197
330.944;364882.00;3208
331.961;364882.00;3219
333.005;364882.00;3230
334.067;364882.00;3241
335.102;364882.00;3252
336.175;364882.00;3263
337.214;364882.00;3274
338.251;364882.00;3285
339.303;364882.00;3296
340.346;364882.00;3307
341.419;364882.00;3318
342.455;364882.00;3329
343.492;364882.00;3340
344.533;364882.00;3351
345.581;364882.00;3362
346.678;364879.00;3373
347.731;364879.00;3384
348.792;364879.00;3395
349.797;364879.00;3405
350.836;364879.00;3416
351.892;364879.00;3427
352.976;364879.00;3438
353.989;364879.00;3449
355.009;364879.00;3460
356.058;364879.00;3471
357.100;364879.00;3482
358.146;364879.00;3493
359.197;364747.00;3504
360.229;364747.00;3515
361.283;364747.00;3526
362.336;364747.00;3537
363.394;364747.00;3548
364.437;364747.00;3559
365.479;364747.00;3570
366.538;364747.00;3581
367.561;364747.00;3592
368.617;364681.00;3603
369.645;364681.00;3613
370.655;364681.00;3623
371.708;364681.00;3634
372.735;364681.00;3645
373.784;364681.00;3656
374.811;364681.00;3667
375.848;364681.00;3678
376.895;364681.00;3689
377.904;364681.00;3700
379.020;364681.00;3711
380.114;364681.00;3722
381.170;364638.00;3733
382.190;364638.00;3743
383.213;364624.00;3754
384.220;364624.00;3765
385.276;364624.00;3776
386.324;364624.00;3787
387.404;364624.00;3798
388.420;364514.00;3809
389.421;364514.00;3820
390.512;364514.00;3832
391.524;364514.00;3843
392.533;364514.00;3854
393.573;364514.00;3865
394.593;364514.00;3876
395.657;364514.00;3887
396.691;364514.00;3898
397.724;364514.00;3909
398.735;364514.00;3920
399.773;364514.00;3931
400.773;364514.00;3942
401.802;364514.00;3953
402.817;364514.00;3964
403.832;364514.00;3975
404.861;364514.00;3986
405.911;364514.00;3997
406.911;364514.00;4008
407.962;364514.00;4019
409.012;364514.00;4031
410.092;364476.00;4043
411.180;364476.00;4055
412.250;364442.00;4067
413.302;364442.00;4078
414.352;364442.00;4089
415.396;364442.00;4100
