elapsed_sec;best_cost;iter
49.380;34946.00;0
50.389;34839.00;0
52.183;34125.00;2
53.748;34125.00;4
55.310;34069.00;6
56.867;34069.00;8
58.591;34069.00;10
60.172;34069.00;12
61.884;34038.00;14
63.506;34038.00;16
65.071;33903.00;18
66.492;33903.00;20
68.253;33903.00;22
69.878;33903.00;24
71.262;33903.00;26
72.823;33903.00;28
74.288;33881.00;30
75.881;33881.00;32
77.509;33818.00;34
78.830;33818.00;36
80.384;33818.00;38
81.909;33736.00;40
83.536;33736.00;42
85.019;33736.00;44
86.617;33736.00;46
88.271;33736.00;48
89.875;33736.00;50
91.429;33736.00;52
93.063;33736.00;54
94.658;33736.00;56
96.065;33736.00;58
97.463;33736.00;60
98.940;33736.00;62
100.586;33736.00;64
102.054;33702.00;66
103.566;33702.00;68
104.670;33480.00;70
106.100;33480.00;72
107.305;33480.00;74
108.469;33480.00;76
109.952;33480.00;78
111.191;33480.00;80
112.469;33480.00;82
113.736;33480.00;84
115.293;33480.00;86
116.621;33480.00;88
118.540;33444.00;90
119.933;33444.00;92
121.156;33444.00;94
122.440;33365.00;96
123.811;33365.00;98
125.158;33365.00;100
126.632;33365.00;102
127.918;33365.00;104
129.242;33365.00;106
130.615;33365.00;108
132.226;33365.00;110
133.764;33365.00;112
135.108;33365.00;114
136.567;33365.00;116
138.059;33365.00;118
139.337;33365.00;120
141.057;33365.00;122
142.611;33365.00;124
143.906;33346.00;126
145.438;33346.00;128
146.886;33346.00;130
148.357;33346.00;132
149.795;33334.00;134
151.089;33334.00;136
152.541;33334.00;138
154.105;33323.00;140
155.395;33323.00;142
156.785;33323.00;144
158.258;33323.00;146
159.902;33272.00;148
161.418;33272.00;150
162.982;33272.00;152
164.392;33272.00;154
165.629;33272.00;156
166.957;33257.00;158
168.193;33257.00;160
169.512;33257.00;162
170.792;33257.00;164
172.132;33257.00;166
173.400;33257.00;168
174.657;33224.00;170
176.126;33224.00;172
177.478;33224.00;174
179.110;33224.00;176
180.410;33224.00;178
181.573;33203.00;180
182.967;33203.00;182
