elapsed_sec;best_cost;iter
80.225;2382832.00;0
81.798;2382419.00;0
83.326;2380875.00;1
84.852;2380875.00;2
86.395;2380394.00;3
87.764;2380343.00;4
89.042;2380343.00;5
90.448;2379890.00;6
91.881;2379237.00;7
93.524;2379160.00;8
94.993;2378589.00;9
96.704;2378058.00;10
98.239;2378058.00;11
99.808;2376435.00;12
101.417;2376435.00;13
102.939;2376435.00;14
104.494;2376435.00;15
105.830;2375717.00;16
107.180;2375717.00;17
108.854;2375717.00;18
110.331;2375717.00;19
111.817;2375432.00;20
113.131;2375432.00;21
114.537;2375432.00;22
115.857;2375432.00;23
117.600;2375432.00;24
119.127;2375312.00;25
120.641;2375097.00;26
122.077;2374140.00;27
123.622;2374140.00;28
125.240;2374140.00;29
126.979;2374140.00;30
128.533;2374140.00;31
130.130;2374140.00;32
131.571;2374116.00;33
133.084;2374116.00;34
134.667;2374116.00;35
136.232;2374116.00;36
137.648;2373990.00;37
139.228;2373574.00;38
140.852;2373329.00;39
142.454;2373200.00;40
143.931;2373200.00;41
145.486;2373200.00;42
147.078;2373096.00;43
148.789;2373096.00;44
150.387;2373096.00;45
151.807;2373096.00;46
153.519;2372798.00;47
155.082;2372798.00;48
156.856;2372663.00;49
158.264;2372219.00;50
159.896;2372219.00;51
161.571;2372219.00;52
163.086;2372219.00;53
164.815;2371842.00;54
166.449;2371686.00;55
168.102;2370467.00;56
169.810;2370467.00;57
171.326;2370467.00;58
172.870;2370467.00;59
174.137;2370467.00;60
175.702;2370467.00;61
177.127;2370467.00;62
178.674;2370467.00;63
180.264;2370467.00;64
181.891;2370467.00;65
183.429;2369533.00;66
184.890;2369533.00;67
186.691;2369533.00;68
188.252;2369533.00;69
189.685;2369147.00;70
191.317;2369147.00;71
192.920;2369147.00;72
194.700;2369147.00;73
196.304;2369147.00;74
197.849;2369147.00;75
199.356;2369147.00;76
201.027;2369147.00;77
202.623;2369147.00;78
204.183;2369147.00;79
205.701;2369147.00;80
207.193;2369147.00;81
208.846;2369147.00;82
210.504;2369147.00;83
211.893;2369147.00;84
213.484;2369147.00;85
214.933;2369147.00;86
