elapsed_sec;best_cost;iter
7.449;369112.00;0
8.468;368869.00;36
9.470;368602.00;70
10.498;368240.00;104
11.506;367932.00;135
12.542;367730.00;168
13.575;367662.00;202
14.579;367662.00;234
15.590;367662.00;267
16.602;367353.00;300
17.602;367353.00;331
18.624;367353.00;365
19.635;367320.00;396
20.658;367320.00;429
21.659;367200.00;461
22.674;367200.00;494
23.691;367200.00;528
24.710;367200.00;561
25.740;367200.00;594
26.749;367110.00;626
27.757;367110.00;659
28.762;367110.00;691
29.779;367110.00;723
30.791;367110.00;755
31.796;367110.00;788
32.800;367110.00;820
33.819;367110.00;851
34.829;367072.00;885
35.846;367072.00;917
36.868;367072.00;950
37.883;367072.00;983
38.906;367072.00;1019
39.921;367072.00;1053
40.948;367072.00;1089
41.965;367046.00;1122
42.983;367046.00;1155
43.986;366849.00;1189
45.007;366849.00;1222
46.008;366849.00;1252
47.014;366849.00;1284
48.035;366849.00;1318
49.037;366849.00;1349
50.052;366849.00;1382
51.068;366849.00;1416
52.096;366849.00;1450
53.121;366849.00;1480
54.123;366849.00;1510
55.133;366849.00;1545
56.170;366849.00;1579
57.176;366849.00;1613
58.192;366849.00;1647
59.208;366849.00;1682
60.213;366849.00;1712
61.214;366849.00;1743
62.216;366849.00;1774
63.220;366849.00;1804
64.227;366849.00;1836
65.237;366849.00;1867
66.241;366849.00;1898
67.274;366849.00;1930
68.276;366849.00;1962
69.303;366712.00;1994
70.311;366712.00;2030
71.322;366712.00;2063
72.336;366712.00;2098
73.355;366712.00;2132
74.375;366712.00;2166
75.386;366712.00;2199
76.389;366712.00;2234
77.419;366712.00;2267
78.434;366712.00;2302
79.459;366712.00;2342
80.483;366712.00;2376
81.521;366712.00;2409
82.534;366712.00;2442
83.560;366712.00;2475
84.595;366712.00;2509
85.616;366712.00;2541
86.640;366712.00;2572
87.674;366712.00;2605
88.677;366712.00;2639
89.680;366712.00;2671
90.685;366712.00;2705
91.692;366712.00;2739
92.715;366712.00;2773
93.732;366712.00;2808
94.733;366712.00;2843
95.750;366712.00;2877
96.772;366712.00;2911
97.791;366712.00;2945
98.802;366712.00;2977
99.804;366712.00;3011
100.827;366711.00;3045
101.837;366711.00;3074
102.845;366711.00;3105
103.872;366711.00;3134
104.880;366663.00;3165
105.901;366663.00;3198
106.921;366663.00;3230
107.927;366663.00;3263
108.943;366663.00;3300
109.964;366663.00;3335
110.965;366663.00;3370
111.981;366663.00;3406
112.989;366663.00;3442
114.000;366663.00;3475
115.013;366663.00;3510
116.035;366663.00;3548
117.056;366663.00;3582
118.066;366663.00;3618
119.076;366663.00;3653
120.101;366663.00;3689
121.140;366663.00;3723
122.162;366663.00;3760
123.193;366663.00;3794
124.209;366663.00;3825
125.214;366596.00;3860
126.244;366596.00;3895
127.247;366596.00;3926
128.269;366596.00;3956
129.291;366596.00;3988
130.318;366596.00;4021
131.323;366596.00;4055
132.326;366596.00;4087
133.346;366596.00;4119
134.368;366596.00;4151
135.407;366596.00;4186
136.410;366596.00;4220
137.434;366596.00;4257
138.445;366596.00;4290
139.456;366596.00;4325
140.473;366548.00;4360
141.485;366548.00;4395
142.501;366548.00;4426
143.524;366548.00;4460
144.531;366548.00;4495
145.543;366548.00;4528
146.556;366548.00;4564
147.561;366548.00;4596
148.604;366548.00;4631
