elapsed_sec;best_cost;iter
7.483;962357.00;0
8.489;958273.00;22
9.523;956821.00;46
10.570;956821.00;69
11.578;956795.00;87
12.596;956795.00;111
13.649;954658.00;132
14.659;954658.00;155
15.685;954658.00;178
16.711;953191.00;200
17.711;953191.00;221
18.713;953191.00;246
19.757;953191.00;266
20.768;953191.00;289
21.778;953191.00;311
22.778;953191.00;336
23.802;953191.00;355
24.806;953191.00;378
25.869;953191.00;403
26.890;952988.00;426
27.922;952988.00;453
28.970;952988.00;474
29.982;952282.00;494
30.994;952282.00;518
32.037;952282.00;539
33.062;951842.00;561
34.083;951705.00;585
35.130;951705.00;605
36.144;951705.00;625
37.153;951672.00;648
38.192;951672.00;676
39.216;951231.00;699
40.235;951231.00;724
41.281;950725.00;749
42.289;950725.00;773
43.303;950725.00;797
44.321;950725.00;825
45.340;950481.00;850
46.366;950481.00;877
47.379;949240.00;906
48.409;949240.00;930
49.458;949240.00;956
50.473;949240.00;980
51.531;949240.00;1005
52.533;949240.00;1028
53.587;949240.00;1053
54.613;949240.00;1077
55.653;949240.00;1102
56.685;949240.00;1130
57.715;949240.00;1157
58.745;949240.00;1183
59.770;949240.00;1210
60.787;949240.00;1238
61.800;949240.00;1264
62.821;949240.00;1290
63.858;949240.00;1314
64.886;949240.00;1341
65.925;949240.00;1367
66.931;949240.00;1390
67.958;949240.00;1413
68.988;949240.00;1441
70.001;949240.00;1465
71.006;949240.00;1489
72.040;949240.00;1514
73.043;949240.00;1540
74.068;949240.00;1566
75.090;949240.00;1592
76.120;949240.00;1618
77.151;949240.00;1642
78.153;949240.00;1665
79.175;949240.00;1689
80.180;949240.00;1714
81.211;949240.00;1739
82.230;949240.00;1765
83.251;949240.00;1789
84.259;949240.00;1813
85.268;949240.00;1838
86.274;949240.00;1862
87.278;949240.00;1888
88.308;949059.00;1913
89.355;949059.00;1939
90.361;949059.00;1965
91.368;949059.00;1991
92.375;949059.00;2016
93.418;949059.00;2040
94.442;949059.00;2064
95.452;948777.00;2090
96.504;948777.00;2116
97.537;948777.00;2141
98.556;948777.00;2167
99.556;948777.00;2190
100.558;948777.00;2213
101.569;948777.00;2238
102.593;948768.00;2263
103.606;948768.00;2288
104.622;948768.00;2313
105.631;948768.00;2336
106.632;948768.00;2360
107.635;948768.00;2385
108.637;948768.00;2408
109.688;948768.00;2433
110.726;948768.00;2458
111.777;948633.00;2483
112.794;948633.00;2506
113.797;948633.00;2533
114.822;948633.00;2558
115.827;948633.00;2581
116.832;948633.00;2608
117.846;948633.00;2632
118.856;948633.00;2656
119.860;948633.00;2681
120.888;948617.00;2707
121.902;948617.00;2732
122.920;948617.00;2758
123.950;948391.00;2785
124.974;948391.00;2811
125.997;948391.00;2839
127.007;948391.00;2865
128.039;948391.00;2889
129.070;948391.00;2916
130.106;948391.00;2941
131.128;948391.00;2965
132.148;948391.00;2992
133.171;948391.00;3018
134.198;948391.00;3043
135.222;948391.00;3069
136.274;948391.00;3094
137.294;948391.00;3122
138.325;948391.00;3148
139.327;948391.00;3171
140.369;948391.00;3193
141.382;948391.00;3218
142.438;948391.00;3243
143.463;948391.00;3268
144.485;948255.00;3293
145.489;948255.00;3322
146.508;948255.00;3348
147.569;948255.00;3371
148.633;948255.00;3395
149.646;948255.00;3421
150.651;948255.00;3446
151.688;948255.00;3470
152.691;948255.00;3494
153.723;948255.00;3518
154.778;948255.00;3541
155.798;948255.00;3566
156.812;948255.00;3590
157.840;948255.00;3615
158.866;948255.00;3641
159.875;948255.00;3664
160.894;948255.00;3690
161.901;948255.00;3716
162.923;948255.00;3740
163.952;948255.00;3766
164.963;948255.00;3793
165.990;948255.00;3818
167.003;948255.00;3842
168.035;948255.00;3865
169.070;948255.00;3892
170.098;948255.00;3915
171.114;948255.00;3942
172.139;948255.00;3971
173.156;948255.00;3994
174.173;948255.00;4021
175.189;948255.00;4047
176.195;948246.00;4074
177.205;948246.00;4098
178.250;948246.00;4123
179.261;948209.00;4149
180.267;948209.00;4176
181.321;948209.00;4200
182.354;948209.00;4223
183.399;948209.00;4247
184.408;948209.00;4271
185.434;948209.00;4295
186.437;948209.00;4319
187.502;948209.00;4342
188.504;948209.00;4366
189.504;948209.00;4388
190.508;948209.00;4415
191.533;948209.00;4436
192.544;948209.00;4461
193.553;948209.00;4487
194.571;948209.00;4514
195.600;948209.00;4543
196.611;948209.00;4570
197.632;948209.00;4598
198.665;948209.00;4624
199.694;948209.00;4647
200.729;948209.00;4673
201.745;948209.00;4698
202.775;948209.00;4721
203.790;948209.00;4747
204.823;948209.00;4771
205.850;948209.00;4797
206.885;948209.00;4825
207.899;948209.00;4851
208.913;948209.00;4878
209.940;948209.00;4901
210.951;948209.00;4927
211.959;948209.00;4951
213.016;948209.00;4978
214.021;948209.00;5002
215.086;948209.00;5023
216.100;948209.00;5045
217.102;948209.00;5071
218.127;948209.00;5096
219.139;948209.00;5119
220.156;948202.00;5146
221.162;948202.00;5170
222.190;948202.00;5196
223.208;948202.00;5223
224.222;948202.00;5249
225.237;948202.00;5273
226.251;948194.00;5297
227.253;948194.00;5320
228.278;948194.00;5345
229.297;948194.00;5371
230.340;948194.00;5393
231.369;948194.00;5418
232.378;948194.00;5444
233.403;948194.00;5473
234.452;948194.00;5497
235.480;948194.00;5522
236.499;948194.00;5548
237.550;948194.00;5574
238.576;948194.00;5599
239.585;948194.00;5621
240.613;948194.00;5648
241.621;948194.00;5672
242.664;948194.00;5699
243.683;948186.00;5724
244.724;948186.00;5750
245.728;948186.00;5778
246.755;948186.00;5805
247.782;948186.00;5829
248.822;948186.00;5854
249.847;948186.00;5877
250.864;948186.00;5902
251.894;948186.00;5930
252.907;948186.00;5957
253.925;948186.00;5980
254.958;948186.00;6007
255.980;948186.00;6032
256.994;948186.00;6061
258.024;948186.00;6087
259.061;948186.00;6111
260.078;948186.00;6137
261.109;948186.00;6163
262.131;947982.00;6188
263.153;947982.00;6214
264.196;947982.00;6239
265.224;947982.00;6265
266.256;947982.00;6293
267.270;947982.00;6320
268.292;947982.00;6347
269.313;947982.00;6372
270.314;947982.00;6397
271.321;947982.00;6423
272.354;947982.00;6447
273.401;947982.00;6474
274.412;947982.00;6499
275.465;947982.00;6527
276.473;947982.00;6555
277.487;947982.00;6580
278.504;947982.00;6607
279.523;947982.00;6628
