elapsed_sec;best_cost;iter
17.127;368930.00;0
18.604;368731.00;2
19.673;368615.00;4
20.788;368615.00;6
22.164;368599.00;8
23.385;368502.00;10
24.858;368349.00;13
26.098;368349.00;15
27.346;368349.00;17
28.590;368272.00;19
30.198;368272.00;21
31.434;368272.00;23
32.718;368272.00;25
34.354;368272.00;28
35.557;368272.00;30
36.764;368235.00;32
38.057;368235.00;34
39.250;368235.00;36
40.473;368110.00;38
41.875;368110.00;40
43.294;368110.00;42
44.680;368110.00;44
46.004;368110.00;46
47.069;368110.00;48
48.489;368110.00;50
49.738;368110.00;52
50.977;368110.00;54
52.241;368110.00;56
53.572;368110.00;58
55.141;368032.00;60
56.260;368032.00;62
57.445;368032.00;64
58.745;368032.00;66
59.947;368032.00;68
61.071;368032.00;70
62.472;368032.00;72
63.636;368032.00;74
64.945;368032.00;76
66.576;368032.00;79
67.882;367886.00;81
69.361;367886.00;83
70.755;367886.00;85
71.936;367886.00;87
73.109;367886.00;89
74.447;367886.00;91
75.748;367886.00;93
77.087;367886.00;95
78.262;367886.00;97
79.473;367886.00;99
81.071;367681.00;101
82.527;367681.00;103
83.965;367681.00;105
85.065;367681.00;107
86.702;367681.00;109
88.255;367681.00;111
89.339;367681.00;113
90.533;367681.00;115
91.679;367681.00;117
93.073;367681.00;119
94.367;367414.00;121
95.489;367414.00;123
96.769;367414.00;125
98.034;367414.00;127
99.114;367414.00;129
100.359;367414.00;131
101.714;367414.00;133
102.862;367414.00;135
104.092;367414.00;137
105.567;367414.00;139
106.899;367414.00;141
108.172;367414.00;143
109.590;367414.00;145
110.988;367414.00;147
112.626;367414.00;149
114.103;367414.00;151
115.440;367232.00;153
117.046;367232.00;155
118.522;367232.00;157
119.779;367232.00;159
120.841;367232.00;161
122.295;367232.00;163
123.868;367232.00;165
125.126;367232.00;167
126.478;367232.00;169
127.811;366670.00;171
129.198;366670.00;173
130.385;366670.00;175
131.783;366670.00;177
133.477;366670.00;179
134.655;366652.00;181
136.405;366652.00;183
137.986;366652.00;185
139.548;366652.00;187
141.088;366652.00;189
142.779;366652.00;191
144.157;366652.00;193
145.707;366652.00;195
147.074;366652.00;197
148.373;366652.00;199
150.018;366652.00;201
151.163;366652.00;203
152.634;366652.00;205
153.708;366652.00;206
154.966;366652.00;208
156.454;366652.00;210
157.922;366652.00;212
159.413;366599.00;214
160.640;366599.00;216
162.217;366599.00;218
163.348;366599.00;220
164.612;366534.00;222
165.704;366534.00;224
166.761;366534.00;226
167.947;366534.00;228
169.157;366534.00;230
170.482;366466.00;232
171.913;366466.00;234
172.977;366466.00;236
174.128;366466.00;238
175.220;366466.00;240
176.424;366466.00;242
177.553;366466.00;244
178.687;366466.00;246
180.369;366466.00;249
181.469;366466.00;251
